Timestep,Reservoir_FR_0,Reservoir_ES_0,Hydro|pumped_storage_ES_0,Pumped Storage_FR_0,Lithium-Ion_FR_0,Lithium-Ion_PT_0
11209,14616793.440309243277,1577179.5167551077902,0,55002.956296840813593,376257.18347230408108,0
11210,14619590.412803636864,1572190.6772614968941,0,55002.956296840813593,376257.18347230408108,0
11211,14628458.942123321816,1567201.8377678859979,0,55002.956296840813593,374296.36793104995741,0
11212,14637327.471443006769,1562212.9982742751017,0,55002.956296840813593,374296.36793104995741,0
11213,14646196.000762691721,1557224.1587806642056,0,55002.956296840813593,371513.33703440567479,0
11214,14655064.530082376674,1552235.3192870533094,0,55002.956296840813593,352055.86584129894618,0
11215,14663933.059402061626,1547246.4797934424132,0,55002.956296840813593,304874.50518419174477,0
11216,14630884.56839174591,1542257.640299831517,0,55002.956296840813593,293010.69238394807326,0
11217,14639753.097711430863,1537268.8008062206209,0,55002.956296840813593,271777.53102428163402,0
11218,14648621.627031115815,1532279.9613126097247,0,55002.956296840813593,271777.53102428163402,0
11219,14657490.156350800768,1527291.1218189988285,0,55002.956296840813593,271777.53102428163402,0
11220,14666358.68567048572,1522302.2823253879324,0,55002.956296840813593,271777.53102428163402,0
11221,14675227.214990170673,1517313.4428317770362,0,55002.956296840813593,271777.53102428163402,0
11222,14684095.744309855625,1512324.60333816614,0,55002.956296840813593,271777.53102428163402,0
11223,14692964.273629540578,1507335.7638445552438,0,55002.956296840813593,271777.53102428163402,0
11224,14701832.80294922553,1502346.9243509443477,0,55002.956296840813593,262161.95514252019348,0
11225,14684931.741935610771,1497358.0848573334515,0,55002.956296840813593,262161.95514252019348,0
11226,14653169.539325976744,1492369.2453637225553,0,55002.956296840813593,262161.95514252019348,0
11227,14662038.068645661697,1487380.4058701116592,0,55002.956296840813593,204941.03892957096105,0
11228,14670906.597965346649,1482391.566376500763,0,55002.956296840813593,148563.40751101388014,0
11229,14679775.127285031602,1477402.7268828898668,0,55002.956296840813593,107094.66292216419242,0
11230,14688643.656604716554,1472413.8873892789707,0,55002.956296840813593,72614.984210665454157,0
11231,14697512.185924401507,1467425.0478956680745,0,45563.962007082736818,47304.548696384503273,0
11232,14706380.715244086459,1462436.2084020571783,0,45563.962007082736818,20882.892027932910423,0
11233,14715249.244563771412,1457447.3689084462821,0,45563.962007082736818,8313.2292680164973717,0
11234,14716608.094479110092,1452458.529414835386,0,45563.962007082736818,8313.2292680164973717,0
11235,14725476.623798795044,1447469.6899212244898,0,45563.962007082736818,8313.2292680164973717,0
11236,14734345.153118479997,1442480.8504276135936,0,45563.962007082736818,8313.2292680164973717,0
11237,14743213.682438164949,1437492.0109340026975,0,45563.962007082736818,8313.2292680164973717,0
11238,14752082.211757849902,1432503.1714403918013,0,45563.962007082736818,8313.2292680164973717,0
11239,14753666.479615723714,1427514.3319467809051,0,45563.962007082736818,8313.2292680164973717,0
11240,14762535.008935408667,1422525.492453170009,0,45563.962007082736818,5324.7611665821677889,0
11241,14771403.538255093619,1417536.6529595591128,0,45563.962007082736818,5324.7611665821677889,0
11242,14780272.067574778572,1412547.8134659482166,0,45563.962007082736818,5324.7611665821677889,0
11243,14789140.596894463524,1407558.9739723373204,0,45563.962007082736818,5324.7611665821677889,0
11244,14798009.126214148477,1402570.1344787264243,0,45563.962007082736818,5324.7611665821677889,0
11245,14806877.655533833429,1397581.2949851155281,0,45563.962007082736818,5324.7611665821677889,0
11246,14815746.184853518382,1392592.4554915046319,0,45563.962007082736818,5324.7611665821677889,0
11247,14824614.714173203334,1387603.6159978937358,0,45563.962007082736818,5324.7611665821677889,0
11248,14833483.243492888287,1382614.7765042828396,0,45563.962007082736818,5324.7611665821677889,0
11249,14839225.839592829347,1377625.9370106719434,0,45563.962007082736818,5324.7611665821677889,0
11250,14848094.368912514299,1372637.0975170610473,0,29292.136676873378747,5324.7611665821677889,0
11251,14828335.790077386424,1367648.2580234501511,0,29292.136676873378747,5324.7611665821677889,0
11252,14837204.319397071376,1362659.4185298392549,0,7877.0011868733781739,3487.9431883841461968,0
11253,14846072.848716756329,1357670.5790362283587,0,0,3487.9431883841461968,0
11254,14854941.378036441281,1352681.7395426174626,0,0,3487.9431883841461968,0
11255,14863809.907356126234,1347692.9000490065664,0,0,0,0
11256,14828752.167655827478,1342598.4668109444901,0,0,0,0
11257,14806670.782461781055,1337504.0335728824139,0,0,0,0
11258,14790894.207209916785,1332409.6003348203376,0,0,0,0
11259,14787889.95319099538,1327315.1670967582613,0,0,0,0
11260,14794749.233820697293,1322220.7338586961851,0,0,0,0
11261,14801608.514450399205,1317126.3006206341088,0,0,0,0
11262,14808467.795080101117,1312031.8673825720325,0,0,0,0
11263,14814701.161176946014,1306937.4341445099562,0,0,0,0
11264,14821560.441806647927,1301843.00090644788,0,0,0,0
11265,14828419.722436349839,1299702.7657354176044,0,0,235.91218268438032624,0
11266,14835279.003066051751,1300333.4096049859654,0,0,23144.426015760167502,0
11267,14842138.283695753664,1302179.9463669238612,0,0,44650.026048308776808,1276.7602518537621563
11268,14848997.564325455576,1304026.483128861757,0,0,81381.663243976407102,4059.4090053037616599
11269,14855856.844955157489,1305873.0198907996528,0,0,112660.22429208440008,6842.0577587537609361
11270,14862716.125584859401,1307719.5566527375486,0,0,128106.35797995113535,9624.7065122037602123
11271,14869575.406214561313,1302625.1234146754723,0,0,128106.35797995113535,9624.7065122037602123
11272,14876434.686844263226,1297530.690176613396,0,0,128106.35797995113535,9624.7065122037602123
11273,14862792.617518205196,1292436.2569385513198,0,0,128106.35797995113535,9624.7065122037602123
11274,14833776.374329226092,1287341.8237004892435,0,0,128106.35797995113535,9624.7065122037602123
11275,14798718.634628929198,1282247.3904624271672,0,0,118973.02145098903566,9624.7065122037602123
11276,14763660.894928632304,1277152.957224365091,0,0,107075.21327202825341,9624.7065122037602123
11277,14728603.15522833541,1272058.5239863030147,0,0,102764.56723830971168,9624.7065122037602123
11278,14699066.621395101771,1266964.0907482409384,0,0,102764.56723830971168,9624.7065122037602123
11279,14664008.881694804877,1261869.6575101788621,0,0,102764.56723830971168,9624.7065122037602123
11280,14631194.387245984748,1256775.2242721167859,0,0,102764.56723830971168,9624.7065122037602123
11281,14609127.944839371368,1251680.7910340547096,0,0,102764.56723830971168,9624.7065122037602123
11282,14591384.728690609336,1246586.3577959926333,0,0,102764.56723830971168,9624.7065122037602123
11283,14586376.76666261442,1241491.9245579305571,0,0,102764.56723830971168,9624.7065122037602123
11284,14590312.153582142666,1236397.4913198684808,0,0,102764.56723830971168,9624.7065122037602123
11285,14593318.389322029427,1231303.0580818064045,0,0,102764.56723830971168,9624.7065122037602123
11286,14578713.65109148249,1226208.6248437443282,0,0,102764.56723830971168,9624.7065122037602123
11287,14543655.911391185597,1221114.191605682252,0,0,101327.05672398910974,9624.7065122037602123
11288,14508598.171690888703,1216019.7583676201757,0,0,101327.05672398910974,9624.7065122037602123
11289,14501818.527422646061,1210925.3251295580994,0,0,101327.05672398910974,9624.7065122037602123
11290,14508677.808052347973,1205830.8918914960232,0,0,101327.05672398910974,9624.7065122037602123
11291,14515537.088682049885,1200736.4586534339469,0,0,101327.05672398910974,9624.7065122037602123
11292,14522396.369311751798,1195642.0254153718706,0,0,101327.05672398910974,9624.7065122037602123
11293,14529255.64994145371,1190547.5921773097944,0,0,101327.05672398910974,9624.7065122037602123
11294,14536114.930571155623,1185453.1589392477181,0,0,101327.05672398910974,9624.7065122037602123
11295,14526717.484199138358,1180358.7257011856418,0,0,101327.05672398910974,9624.7065122037602123
11296,14497143.87397470884,1175264.2924631235655,0,0,101327.05672398910974,9624.7065122037602123
11297,14462086.134274411947,1170169.8592250614893,0,0,98630.357843857476837,9624.7065122037602123
11298,14427028.394574115053,1165075.425986999413,0,0,82391.000305560912238,9624.7065122037602123
11299,14391970.654873818159,1159980.9927489373367,0,0,48222.604599417318241,9624.7065122037602123
11300,14356912.915173521265,1154886.5595108752605,0,0,16236.472207567887381,7389.7235829936262235
11301,14321855.175473224372,1149792.1262728131842,0,0,0,7389.7235829936262235
11302,14289900.551166852936,1144697.6930347511079,0,0,0,7389.7235829936262235
11303,14262392.971617210656,1139603.2597966890316,0,0,0,7389.7235829936262235
11304,14246958.50226447545,1134508.8265586269554,0,0,0,7389.7235829936262235
11305,14248852.235523572192,1129414.3933205648791,0,0,0,7389.7235829936262235
11306,14255711.516153274104,1124319.9600825028028,0,0,0,7389.7235829936262235
11307,14262570.796782976016,1119225.5268444407266,0,0,0,7389.7235829936262235
11308,14269430.077412677929,1114131.0936063786503,0,0,0,7389.7235829936262235
11309,14276289.358042379841,1109036.660368316574,0,0,0,7389.7235829936262235
11310,14273376.704347589985,1103942.2271302544978,0,0,0,7389.7235829936262235
11311,14254558.588463453576,1098847.7938921924215,0,0,0,7389.7235829936262235
11312,14254104.222040057182,1093753.3606541303452,0,0,0,7389.7235829936262235
11313,14260963.502669759095,1088658.9274160682689,0,0,0,7389.7235829936262235
11314,14267822.783299461007,1083564.4941780061927,0,18545.507334339999943,5448.4881466855595136,7389.7235829936262235
11315,14274682.06392916292,1078470.0609399441164,0,37091.014668679999886,40678.898622926637472,7389.7235829936262235
11316,14281541.344558864832,1073375.6277018820401,0,55636.522003019999829,84712.398634413897526,7389.7235829936262235
11317,14288400.625188566744,1068281.1944638199639,0,74182.029337359999772,116301.71959623477596,7389.7235829936262235
11318,14295259.905818268657,1063186.7612257578876,0,92727.536671699999715,125738.44258533882385,7389.7235829936262235
11319,14302119.186447970569,1058092.3279876958113,0,92727.536671699999715,125738.44258533882385,7389.7235829936262235
11320,14308978.467077672482,1052997.894749633735,0,92727.536671699999715,125738.44258533882385,7389.7235829936262235
11321,14315837.747707374394,1047903.4615115717752,0,92727.536671699999715,125738.44258533882385,7389.7235829936262235
11322,14322697.028337076306,1042809.0282735098153,0,92727.536671699999715,125738.44258533882385,7389.7235829936262235
11323,14329556.308966778219,1037714.5950354478555,0,92727.536671699999715,125738.44258533882385,7389.7235829936262235
11324,14336415.589596480131,1032620.1617973858956,0,92727.536671699999715,125738.44258533882385,5228.8402149505245688
11325,14343274.870226182044,1027525.7285593239358,0,92727.536671699999715,125738.44258533882385,4146.8218795036227675
11326,14350134.150855883956,1022431.2953212619759,0,92727.536671699999715,125738.44258533882385,4146.8218795036227675
11327,14356993.431485585868,1017336.8620832000161,0,92727.536671699999715,125738.44258533882385,4146.8218795036227675
11328,14363852.712115287781,1012242.4288451380562,0,92727.536671699999715,125738.44258533882385,4146.8218795036227675
11329,14370711.992744989693,1007147.9956070760963,0,93969.062241810825071,125738.44258533882385,4146.8218795036227675
11330,14377571.273374691606,1002053.5623690141365,0,100200.77985240328417,125738.44258533882385,4146.8218795036227675
11331,14384430.554004393518,996959.12913095217664,0,115884.73744506748335,125738.44258533882385,4146.8218795036227675
11332,14391289.83463409543,991864.69589289021678,0,134430.24477940748329,130756.02674617819139,4146.8218795036227675
11333,14398149.115263797343,986770.26265482825693,0,152975.75211374746868,134803.19614247835125,4146.8218795036227675
11334,14405008.395893499255,981675.82941676629707,0,159242.87637185998028,134803.19614247835125,4146.8218795036227675
11335,14411867.676523201168,976581.39617870433722,0,159242.87637185998028,134803.19614247835125,4146.8218795036227675
11336,14418726.95715290308,971486.96294064237736,0,159242.87637185998028,134803.19614247835125,4146.8218795036227675
11337,14425586.237782604992,966392.52970258041751,0,177788.38370619999478,137757.42608354904223,4146.8218795036227675
11338,14432445.518412306905,961298.09646451845765,0,196333.89104054000927,164906.0343324043788,4146.8218795036227675
11339,14439304.799042008817,956203.6632264564978,0,214879.39837488002377,208140.75982822611695,4146.8218795036227675
11340,14446164.07967171073,951109.22998839453794,0,233424.90570922003826,247499.65890577001846,4146.8218795036227675
11341,14453023.360301412642,946014.79675033257809,0,251970.41304356005276,275160.74014061753405,4146.8218795036227675
11342,14459882.640931114554,940920.36351227061823,0,270515.92037790006725,287344.89313883025898,4146.8218795036227675
11343,14466741.921560816467,935825.93027420865837,0,276579.63554368377663,287344.89313883025898,4146.8218795036227675
11344,14473601.202190518379,930731.49703614669852,0,276579.63554368377663,287344.89313883025898,4146.8218795036227675
11345,14480460.482820220292,925637.06379808473866,0,276579.63554368377663,287344.89313883025898,4146.8218795036227675
11346,14487319.763449922204,920542.63056002277881,0,276579.63554368377663,287344.89313883025898,4146.8218795036227675
11347,14494179.044079624116,915448.19732196081895,0,276579.63554368377663,287344.89313883025898,4146.8218795036227675
11348,14501038.324709326029,910353.7640838988591,0,276579.63554368377663,287344.89313883025898,1716.5268739097195976
11349,14507897.605339027941,905259.33084583689924,0,276579.63554368377663,287344.89313883025898,478.14686577758402564
11350,14514756.885968729854,900164.89760777493939,0,276579.63554368377663,287344.89313883025898,478.14686577758402564
11351,14521616.166598431766,895070.46436971297953,0,276579.63554368377663,287344.89313883025898,478.14686577758402564
11352,14528475.447228133678,889976.03113165101968,0,276579.63554368377663,287344.89313883025898,478.14686577758402564
11353,14535334.727857835591,884881.59789358905982,0,281212.9155652387999,287344.89313883025898,478.14686577758402564
11354,14542194.008487537503,879787.16465552709997,0,290843.31072957313154,287344.89313883025898,478.14686577758402564
11355,14549053.289117239416,874692.73141746514011,0,309388.81806391314603,287808.15690179046942,478.14686577758402564
11356,14555912.569746941328,869598.29817940318026,0,327934.32539825316053,294887.44557658251142,478.14686577758402564
11357,14562771.85037664324,864503.8649413412204,0,341841.05041437741602,305758.30253345397068,478.14686577758402564
11358,14569631.131006345153,859409.43170327926055,0,348660.11355170130264,305758.30253345397068,478.14686577758402564
11359,14576490.411636047065,854314.99846521730069,0,348660.11355170130264,305758.30253345397068,478.14686577758402564
11360,14583349.692265748978,849220.56522715534084,0,348660.11355170130264,305758.30253345397068,478.14686577758402564
11361,14590208.97289545089,844126.13198909338098,0,348660.11355170130264,305758.30253345397068,478.14686577758402564
11362,14597068.253525152802,839031.69875103142112,0,364089.25059608527226,305758.30253345397068,478.14686577758402564
11363,14603927.534154854715,833937.26551296946127,0,382634.75793042528676,321775.51915712893242,478.14686577758402564
11364,14610786.814784556627,828842.83227490750141,0,401180.26526476530125,349095.65652987011708,478.14686577758402564
11365,14617646.09541425854,823748.39903684554156,0,419725.77259910531575,374679.02762474498013,478.14686577758402564
11366,14624505.376043960452,818653.9657987835817,0,438271.27993344533024,381976.44437992078019,478.14686577758402564
11367,14631364.656673662364,813559.53256072162185,0,438271.27993344533024,381976.44437992078019,478.14686577758402564
11368,14638223.937303364277,808465.09932265966199,0,438271.27993344533024,381976.44437992078019,478.14686577758402564
11369,14645083.217933066189,803370.66608459770214,0,438271.27993344533024,381976.44437992078019,478.14686577758402564
11370,14651942.498562768102,798276.23284653574228,0,438271.27993344533024,381976.44437992078019,478.14686577758402564
11371,14658801.779192470014,793181.79960847378243,0,438271.27993344533024,363143.91005838307319,478.14686577758402564
11372,14665661.059822171926,788087.36637041182257,0,438271.27993344533024,342925.69341351022013,0
11373,14672520.340451873839,782992.93313234986272,0,438271.27993344533024,335807.14186169608729,0
11374,14679379.621081575751,777898.49989428790286,0,438271.27993344533024,335807.14186169608729,0
11375,14686238.901711277664,772804.06665622594301,0,438271.27993344533024,335807.14186169608729,0
11376,14693098.182340979576,767709.63341816398315,0,438271.27993344533024,335807.14186169608729,0
11377,14699957.462970681489,762615.2001801020233,0,438271.27993344533024,335807.14186169608729,0
11378,14706816.743600383401,757520.76694204006344,0,438271.27993344533024,335807.14186169608729,0
11379,14713676.024230085313,752426.33370397810359,0,444829.10944717325037,335807.14186169608729,0
11380,14720535.304859787226,747331.90046591614373,0,454274.76980670314515,335807.14186169608729,0
11381,14727394.585489489138,742237.46722785418388,0,454274.76980670314515,342587.16417373751756,0
11382,14734253.866119191051,737143.03398979222402,0,454274.76980670314515,342587.16417373751756,0
11383,14741113.146748892963,732048.60075173026416,0,454274.76980670314515,321889.46072588965762,0
11384,14747972.427378594875,726954.16751366830431,0,454274.76980670314515,310593.73069269722328,0
11385,14754831.708008296788,721859.73427560634445,0,454274.76980670314515,310593.73069269722328,0
11386,14761690.9886379987,716765.3010375443846,0,472820.27714104315965,316752.92203791288193,0
11387,14768550.269267700613,711732.86020879109856,0,491365.78447538317414,331585.28207456244854,0
11388,14775409.549897402525,710107.20268537267111,0,509911.29180972318863,360049.93935765163042,0
11389,14782268.830527104437,711085.98745025112294,0,528456.79914406314492,383438.21557009551907,0
11390,14789128.11115680635,711967.16411350015551,0,547002.30647840315942,387909.01659999997355,0
11391,14795987.391786508262,711347.0003408587072,0,547002.30647840315942,387909.01659999997355,0
11392,14802846.672416210175,706586.80803394003306,0,540524.33052424027119,387909.01659999997355,0
11393,14809705.953045912087,701492.3747958780732,0,519109.19503424025606,379410.54087533353595,0
11394,14816565.233675613999,696397.94155781611335,0,497694.05954424024094,356058.78444565419341,0
11395,14823424.514305315912,691303.50831975415349,0,476278.92405424022581,320198.20543450873811,0
11396,14830283.794935017824,686209.07508169219363,0,454863.78856424021069,286461.92120478663128,0
11397,14837143.075564719737,681114.64184363023378,0,433448.65307424019556,262981.57691004290245,0
11398,14844002.356194421649,676020.20860556827392,0,412033.51758424018044,246222.35770500666695,0
11399,14850861.636824123561,670925.77536750631407,0,390618.38209424016532,221017.97371662221849,0
11400,14857720.917453825474,665831.34212944435421,0,369203.24660424015019,198423.75593478319934,0
11401,14864580.198083527386,660736.90889138239436,0,347788.11111424013507,185510.79721609692206,0
11402,14871439.478713229299,657101.77212352852803,0,326372.97562424011994,175046.21496168148587,0
11403,14878298.759342931211,656088.72978611453436,0,304957.84013424010482,172144.32683227700181,0
11404,14885158.039972633123,656365.3286427592393,0,283613.97983285918599,173778.92123787896708,0
11405,14892017.320602335036,658063.42824467457831,0,262198.84434285917087,178240.73049464839278,0
11406,14898876.601232036948,659909.96500661259051,0,240783.70885285915574,179298.03934942255728,788.03649170291782866
11407,14905735.881861738861,661620.89237748086452,0,219368.57336285916972,169259.56957345746923,0
11408,14912595.162491440773,663467.42913941887673,1528.9456933980939084,205244.16314593091374,169259.56957345746923,0
11409,14919454.443121142685,665313.96590135688893,6895.7564516828524575,205244.16314593091374,179891.84130117989844,0
11410,14926313.723750844598,667160.50266329490114,14093.082451682852479,205244.16314593091374,218904.40268190664938,2490.1645835392087065
11411,14933173.00438054651,669007.03942523291335,21290.408451682851592,205244.16314593091374,265444.80545142875053,5272.8133369892084374
11412,14940032.285010248423,670853.57618717092555,28487.734451682852523,183829.02765593089862,335355.91597042989451,8055.4620904392086231
11413,14946891.565639950335,672700.11294910893776,35685.060451682853454,183829.02765593089862,372407.76332047249889,10838.110843889207899
11414,14953750.846269652247,674546.64971104694996,42882.386451682854386,183829.02765593089862,387909.01659999997355,11083.257325878952543
11415,14960610.12689935416,676393.18647298496217,46115.900395437696716,171321.08392000000458,387909.01659999997355,11716.415800000000672
11416,14967469.407529056072,671298.75323492300231,46115.900395437696716,149905.94842999998946,371167.94300368917175,11716.415800000000672
11417,14974328.688158757985,666204.31999686104245,46115.900395437696716,128490.81294000000344,322281.11317379405955,9237.814077300405188
11418,14939270.948458461091,661109.8867587990826,39440.288089684181614,107075.67745000000286,294654.97983575286344,9237.814077300405188
11419,14942882.319451259449,656015.45352073712274,32136.085016029588587,85660.541960000002291,210244.82987554109422,9237.814077300405188
11420,14949741.600080961362,650921.02028267516289,23825.085016029588587,64245.406470000001718,122909.76099073470687,6330.9971675361848611
11421,14914683.860380664468,645826.58704461320303,15514.085016029588587,42830.270980000001146,83728.044201689946931,3401.893216536185264
11422,14879626.120680367574,640732.15380655124318,8311,21415.135490000000573,44504.286086661566515,472.78926553618521211
11423,14844568.38098007068,635637.72056848928332,0,0,0,0
11424,14808473.544352469966,630800.50286178232636,0,0,0,0
11425,14772378.707724871114,625963.2851550753694,0,0,0,0
11426,14743641.274632146582,621126.06744836841244,0,0,0,0
11427,14728076.99759821035,616288.84974166145548,0,0,0,0
11428,14722827.16850332357,611451.63203495449852,0,0,0,0
11429,14724872.638680525124,606614.41432824754156,0,0,0,0
11430,14730694.822382925078,602975.22185175307095,0,0,0,0
11431,14736517.006085325032,598138.00414504611399,0,0,0,0
11432,14742339.189787724987,593300.78643833915703,0,0,0,0
11433,14748161.373490124941,594044.13648091896903,0,0,12323.493177683050817,0
11434,14753983.557192524895,596147.88877421198413,0,0,63654.862976459982747,2782.6487534499997309
11435,14759805.740894924849,598251.64106750499923,0,0,135056.93643752185744,2782.6487534499997309
11436,14765627.924597324803,600355.39336079801433,0,0,203974.75773858983302,2782.6487534499997309
11437,14771450.108299724758,602459.14565409102943,0,0,259735.09028808990843,5565.2975068999994619
11438,14777272.292002124712,604562.89794738404453,0,0,288969.84205408277921,8347.9462603499996476
11439,14783094.475704524666,603709.7306235084543,0,0,288969.84205408277921,8347.9462603499996476
11440,14788916.65940692462,598872.51291680149734,0,0,288969.84205408277921,8347.9462603499996476
11441,14794738.843109324574,594035.29521009454038,0,0,288969.84205408277921,8347.9462603499996476
11442,14800561.026811724529,589198.07750338758342,0,0,288969.84205408277921,8347.9462603499996476
11443,14787511.113835249096,584360.85979668062646,0,0,288969.84205408277921,8347.9462603499996476
11444,14769443.612409573048,579523.6420899736695,0,0,288969.84205408277921,8347.9462603499996476
11445,14756464.003353316337,574686.42438326671254,0,0,288969.84205408277921,8347.9462603499996476
11446,14742493.666454665363,569849.20667655975558,0,0,288969.84205408277921,8347.9462603499996476
11447,14724093.832258235663,565011.98896985279862,0,0,288969.84205408277921,8347.9462603499996476
11448,14707164.066303437576,560174.77126314584166,0,0,288969.84205408277921,8347.9462603499996476
11449,14700582.981045814231,555337.5535564388847,0,0,288969.84205408277921,8347.9462603499996476
11450,14696466.026255423203,550500.33584973192774,0,0,288969.84205408277921,8347.9462603499996476
11451,14702288.209957823157,547900.51781331410166,0,0,288969.84205408277921,8347.9462603499996476
11452,14708110.393660223112,547056.63302232325077,0,0,288969.84205408277921,8347.9462603499996476
11453,14713932.577362623066,547316.89852944412269,0,0,288969.84205408277921,8347.9462603499996476
11454,14698316.132674010471,546377.50264078227337,0,0,288969.84205408277921,8347.9462603499996476
11455,14662221.296046411619,541540.28493407531641,0,0,282678.09483475232264,8347.9462603499996476
11456,14626797.207245165482,536703.06722736835945,0,0,282678.09483475232264,8347.9462603499996476
11457,14620731.771341806278,531865.84952066140249,0,0,282678.09483475232264,8347.9462603499996476
11458,14626553.955044206232,527028.63181395444553,0,0,282678.09483475232264,8347.9462603499996476
11459,14632376.138746606186,524339.85245182178915,0,0,282678.09483475232264,8347.9462603499996476
11460,14638198.32244900614,522669.02153967419872,0,0,282678.09483475232264,8347.9462603499996476
11461,14644020.506151406094,520531.3748929532012,0,0,282678.09483475232264,8347.9462603499996476
11462,14649842.689853806049,515748.33377533021849,0,0,282678.09483475232264,8347.9462603499996476
11463,14655664.873556206003,510911.11606862320332,0,0,282678.09483475232264,8347.9462603499996476
11464,14644917.667454510927,506073.89836191618815,0,0,282678.09483475232264,8347.9462603499996476
11465,14622794.727941861376,501236.68065520917298,0,0,282678.09483475232264,8347.9462603499996476
11466,14594859.495139500126,496399.46294850215781,0,0,282678.09483475232264,8347.9462603499996476
11467,14558764.658511901274,491562.24524179514265,0,0,279565.66401777142892,8347.9462603499996476
11468,14523046.494611959904,486725.02753508812748,0,0,279565.66401777142892,8347.9462603499996476
11469,14505686.716260131449,481887.80982838111231,0,0,279565.66401777142892,8347.9462603499996476
11470,14504038.824421154335,477050.59212167409714,0,0,279565.66401777142892,8347.9462603499996476
11471,14503859.144116738811,472213.37441496708198,0,0,279565.66401777142892,8347.9462603499996476
11472,14509681.327819138765,467376.15670826006681,0,0,279565.66401777142892,8347.9462603499996476
11473,14515503.51152153872,462538.93900155305164,0,0,279565.66401777142892,8347.9462603499996476
11474,14521325.695223938674,457701.72129484603647,0,0,279565.66401777142892,8347.9462603499996476
11475,14527147.878926338628,453667.05642946838634,0,0,279565.66401777142892,8347.9462603499996476
11476,14532970.062628738582,452097.64547895087162,0,0,279565.66401777142892,8347.9462603499996476
11477,14538792.246331138536,452347.19739413267234,0,0,279565.66401777142892,8347.9462603499996476
11478,14521881.492711786181,452664.33583229355281,0,0,279565.66401777142892,8347.9462603499996476
11479,14485786.656084187329,447827.11812558653764,0,0,268955.85406572965439,8347.9462603499996476
11480,14451437.589990986511,442989.90041887952248,0,0,268955.85406572965439,8347.9462603499996476
11481,14453569.795168574899,438152.68271217250731,0,0,268955.85406572965439,8347.9462603499996476
11482,14459391.978870974854,433315.46500546549214,0,0,268955.85406572965439,8347.9462603499996476
11483,14465214.162573374808,430979.17068038118305,0,0,268955.85406572965439,8347.9462603499996476
11484,14471036.346275774762,433082.92297367419815,0,0,272072.30349556694273,8628.6925181918359158
11485,14476858.529978174716,428245.70526696718298,0,0,272072.30349556694273,8628.6925181918359158
11486,14482680.71368057467,423408.48756026016781,0,0,272072.30349556694273,8628.6925181918359158
11487,14488502.897382974625,418571.26985355315264,0,0,272072.30349556694273,8628.6925181918359158
11488,14489013.026325646788,413734.05214684613748,0,0,272072.30349556694273,8628.6925181918359158
11489,14462381.361258750781,408896.83444013912231,0,0,272072.30349556694273,8628.6925181918359158
11490,14426286.524631151929,404059.61673343210714,0,0,267961.29911982588237,8628.6925181918359158
11491,14390191.688003553078,399222.39902672509197,0,0,250185.39368683140492,8562.7266701708867913
11492,14354096.851375954226,394385.1813200180768,0,0,234985.66438616337837,7724.6567945709839478
11493,14319268.043352011591,389547.96361331106164,0,0,234985.66438616337837,6130.7892697689676424
11494,14294304.035240627825,384710.74590660404647,0,0,234985.66438616337837,6130.7892697689676424
11495,14271810.058167269453,379873.5281998970313,0,0,234985.66438616337837,6130.7892697689676424
11496,14261098.739248720929,375036.31049319001613,0,0,234985.66438616337837,6130.7892697689676424
11497,14265337.138647859916,370199.09278648300096,0,0,234985.66438616337837,6130.7892697689676424
11498,14271159.32235025987,365361.8750797759858,0,0,234985.66438616337837,6130.7892697689676424
11499,14276981.506052659824,360524.65737306897063,0,0,234985.66438616337837,6130.7892697689676424
11500,14282803.689755059779,357655.37065424700268,0,0,234985.66438616337837,6130.7892697689676424
11501,14288625.873457459733,356353.29293732956285,0,0,234985.66438616337837,6130.7892697689676424
11502,14275814.480918543413,354220.65459164639469,0,0,234985.66438616337837,6130.7892697689676424
11503,14239719.644290944561,349383.43688493937952,0,0,233033.75116311130114,6130.7892697689676424
11504,14212152.808902919292,344546.21917823236436,0,0,233033.75116311130114,6130.7892697689676424
11505,14213284.873897941783,339709.00147152534919,0,0,233033.75116311130114,6130.7892697689676424
11506,14219107.057600341737,334871.78376481833402,0,0,233033.75116311130114,6130.7892697689676424
11507,14224929.241302741691,332049.61664684361313,0,0,233033.75116311130114,6130.7892697689676424
11508,14230751.425005141646,330972.08956091810251,0,0,233033.75116311130114,6130.7892697689676424
11509,14236573.6087075416,329555.73608192062238,0,0,233033.75116311130114,6130.7892697689676424
11510,14242395.792409941554,324718.51837521360721,0,0,233033.75116311130114,6130.7892697689676424
11511,14248217.976112341508,319881.30066850659205,0,0,233033.75116311130114,6130.7892697689676424
11512,14239447.129855597392,315044.08296179957688,0,0,233033.75116311130114,6130.7892697689676424
11513,14207648.629033433273,310206.86525509256171,0,0,233033.75116311130114,6009.0773188108578324
11514,14171553.792405834422,305369.64754838554654,0,0,225458.4973609939625,3719.2361001817034776
11515,14150291.074565451592,300532.42984167853137,0,0,185814.92269281169865,3719.2361001817034776
11516,14156113.258267851546,295695.21213497151621,0,0,121651.76912567997351,3719.2361001817034776
11517,14161935.441970251501,290857.99442826450104,0,0,75629.919601696747122,790.13214918170342571
11518,14126570.458541223779,286020.77672155748587,0,0,75629.919601696747122,790.13214918170342571
11519,14092922.473467055708,281183.5590148504707,0,0,75629.919601696747122,790.13214918170342571
