Date;imp_pmax_ES00277;imp_pmax_ES00813;imp_pmax_ES00817;imp_pmax_ES00818;imp_pmax_ES01092;imp_pmax_ES00742;imp_pmax_ES00859;imp_pmax_ES00981;imp_pmax_ES01126
27/12/2050 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
27/12/2050 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
27/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
27/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 14:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 18:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 19:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
28/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 12:00;249.31975443548134;17.140733117439343;62.329938608870336;62.329938608870336;62.329938608870336;40.32660800806112;143.3834951397729;40.32660800806112;229.41359222363667
29/12/2050 13:00;485.5519690946645;33.38169787525819;121.38799227366613;121.38799227366613;121.38799227366613;78.53635172053647;279.2403616730186;78.53635172053647;446.78457867682977
29/12/2050 14:00;487.37196479320687;33.50682257953297;121.84299119830172;121.84299119830172;121.84299119830172;78.83072973032417;280.28703904115264;78.83072973032417;448.45926246584423
29/12/2050 15:00;80.92670116552668;5.56371070512996;20.23167529138167;20.23167529138167;20.23167529138167;13.089614028687896;46.54084987977919;13.089614028687896;74.4653598076467
29/12/2050 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 18:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 19:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
29/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 11:00;202.1054757798875;13.894751459867267;50.52636894497188;50.52636894497188;50.52636894497188;32.68986172600824;116.23061947025153;32.68986172600824;185.96899115240245
30/12/2050 12:00;822.6918956146817;56.56006782350937;205.67297390367042;205.67297390367042;205.67297390367042;133.06756883737967;473.12913364401663;133.06756883737967;757.0066138304267
30/12/2050 13:00;1051.8006326606858;72.31129349542215;262.95015816517144;262.95015816517144;262.95015816517144;170.12511468245654;604.8892966487343;170.12511468245654;967.8228746379751
30/12/2050 14:00;967.6691814163293;66.52725622237264;241.9172953540823;241.9172953540823;241.9172953540823;156.51714341213975;556.505398798719;156.51714341213975;890.4086380779506
30/12/2050 15:00;458.8659664371931;31.54703519255703;114.71649160929827;114.71649160929827;114.71649160929827;74.21998308417793;263.8932731881882;74.21998308417793;422.22923710110115
30/12/2050 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 18:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 19:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
30/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 14:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 18:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 19:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
31/12/2050 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 07:00;53.069848614215566;3.6485520922273205;13.267462153553891;13.267462153553891;13.267462153553891;8.583864471382817;30.52040700936113;8.583864471382817;48.832651214977815
01/01/2051 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 10:00;133.35915317689108;9.168441780911262;33.33978829422277;33.33978829422277;33.33978829422277;21.570381803994426;76.69469085864685;21.570381803994426;122.71150537383498
01/01/2051 11:00;368.3733811890769;25.32566995674904;92.09334529726922;92.09334529726922;92.09334529726922;59.583120388722364;211.8510947154573;59.583120388722364;338.9617515447317
01/01/2051 12:00;1465.0547321366198;100.72251283439262;366.26368303415495;366.26368303415495;366.26368303415495;236.96753603420257;842.5512392327203;236.96753603420257;1348.0819827723526
01/01/2051 13:00;2218.8480954960983;152.54580656535677;554.7120238740246;554.7120238740246;554.7120238740246;358.8910055647408;1276.0569086746339;358.8910055647408;2041.6910538794145
01/01/2051 14:00;1734.3119226632718;119.23394468309993;433.57798066581796;433.57798066581796;433.57798066581796;280.5189553764272;997.4007302272968;280.5189553764272;1595.841168363675
01/01/2051 15:00;1250.1762481459982;85.94961706003738;312.54406203649955;312.54406203649955;312.54406203649955;202.2116844055317;718.974877886335;202.2116844055317;1150.3598046181362
01/01/2051 16:00;230.74369262300647;15.863628867831695;57.68592315575162;57.68592315575162;57.68592315575162;37.32199425516638;132.70042401836935;37.32199425516638;212.320678429391
01/01/2051 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 18:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 19:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
01/01/2051 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 05:00;59.74682157072652;4.107593982987448;14.93670539268163;14.93670539268163;14.93670539268163;9.663841754800691;34.360326239291346;9.663841754800691;54.97652198286615
02/01/2051 06:00;253.75686477692423;17.44578445341354;63.43921619423106;63.43921619423106;63.43921619423106;41.044295260052166;145.93527203574104;41.044295260052166;233.49643525718568
02/01/2051 07:00;13.431977958796876;0.9234484846672854;3.357994489699219;3.357994489699219;3.357994489699219;2.17257598036617;7.724714596857494;2.17257598036617;12.359543354971992
02/01/2051 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 11:00;829.7305122162469;57.043972714866975;207.43262805406172;207.43262805406172;207.43262805406172;134.20604072964122;477.177033705391;134.20604072964122;763.4832539286258
02/01/2051 12:00;1938.2262391224972;133.25305393967167;484.5565597806243;484.5565597806243;484.5565597806243;313.5013908264464;1114.671611827365;313.5013908264464;1783.4745789237843
02/01/2051 13:00;2569.0306976502425;176.62086046345416;642.2576744125606;642.2576744125606;642.2576744125606;415.53183035733605;1477.446507937195;415.53183035733605;2363.914412699512
02/01/2051 14:00;2543.7948965440587;174.88589913740404;635.9487241360147;635.9487241360147;635.9487241360147;411.45002680637907;1462.9334286449034;411.45002680637907;2340.693485831846
02/01/2051 15:00;1948.3847291604884;133.95145012978358;487.0961822901221;487.0961822901221;487.0961822901221;315.1444914569738;1120.5137474025735;315.1444914569738;1792.8219958441177
02/01/2051 16:00;829.3670329659247;57.01898351640733;207.3417582414812;207.3417582414812;207.3417582414812;134.1472492179939;476.96799721953386;134.1472492179939;763.1487955512542
02/01/2051 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
02/01/2051 18:00;551.8653948341425;37.9407458948473;137.96634870853563;137.96634870853563;137.96634870853563;89.26231898904517;317.3771341832717;89.26231898904517;507.80341469323486
02/01/2051 19:00;671.6070191424667;46.17298256604459;167.90175478561667;167.90175478561667;167.90175478561667;108.63011259474558;386.24040033687317;108.63011259474558;617.9846405389972
02/01/2051 20:00;1130.5868123357482;77.72784334808269;282.64670308393704;282.64670308393704;282.64670308393704;182.86850676305116;650.1991351575152;182.86850676305116;1040.3186162520246
02/01/2051 21:00;947.5591283532209;65.14469007428394;236.88978208830522;236.88978208830522;236.88978208830522;153.26441187976073;544.9401311280382;153.26441187976073;871.9042098048612
02/01/2051 22:00;575.9728644458351;39.598134430651164;143.99321611145876;143.99321611145876;143.99321611145876;93.16161882310044;331.2413113710238;93.16161882310044;529.9860981936381
02/01/2051 23:00;1200.5132355554542;82.53528494443748;300.12830888886356;300.12830888886356;300.12830888886356;194.17886387844212;690.4137382344609;194.17886387844212;1104.6619811751375
03/01/2051 00:00;1979.5298464825269;136.09267694567373;494.8824616206317;494.8824616206317;494.8824616206317;320.18210646848684;1138.4252674435088;320.18210646848684;1821.4804279096143
03/01/2051 01:00;2521.123925911807;173.32726990643673;630.2809814779517;630.2809814779517;630.2809814779517;407.7830757141195;1449.8953803168693;407.7830757141195;2319.832608506991
03/01/2051 02:00;2982.20857942006;205.02683983512912;745.552144855015;745.552144855015;745.552144855015;482.3619237587165;1715.0646178087698;482.3619237587165;2744.103388494032
03/01/2051 03:00;3541.708300037613;243.4924456275859;885.4270750094032;885.4270750094032;885.4270750094032;572.8590685399278;2036.8322436975209;572.8590685399278;3258.9315899160338
03/01/2051 04:00;3946.0506773283273;271.2909840663225;986.5126693320818;986.5126693320818;986.5126693320818;638.260049649388;2269.3690654200464;638.260049649388;3630.9905046720746
03/01/2051 05:00;4235.2168481024155;291.1711583070411;1058.8042120256039;1058.8042120256039;1058.8042120256039;685.0316776914666;2435.6681873474367;685.0316776914666;3897.0690997558995
03/01/2051 06:00;3980.6501609148036;273.66969856289273;995.1625402287009;995.1625402287009;995.1625402287009;643.8563964572548;2289.267187403573;643.8563964572548;3662.8274998457173
03/01/2051 07:00;4068.220990017705;279.69019306371723;1017.0552475044262;1017.0552475044262;1017.0552475044262;658.0206752011098;2339.629067381724;658.0206752011098;3743.4065078107587
03/01/2051 08:00;3662.668449123662;251.80845587725176;915.6671122809155;915.6671122809155;915.6671122809155;592.4239543141596;2106.3962820059005;592.4239543141596;3370.2340512094415
03/01/2051 09:00;3322.16372602492;228.39875616421324;830.54093150623;830.54093150623;830.54093150623;537.3484929878499;1910.5724195123553;537.3484929878499;3056.915871219769
03/01/2051 10:00;3116.1818929253336;214.2375051386167;779.0454732313334;779.0454732313334;779.0454732313334;504.03164387175457;1792.1125115440163;504.03164387175457;2867.3800184704264
03/01/2051 11:00;3416.87234379809;234.90997363611868;854.2180859495224;854.2180859495224;854.2180859495224;552.6672843630928;1965.0392332909964;552.6672843630928;3144.062773265595
03/01/2051 12:00;3953.379265501574;271.7948245032332;988.3448163753935;988.3448163753935;988.3448163753935;639.445423440503;2273.583727788455;639.445423440503;3637.733964461528
03/01/2051 13:00;3079.493116542966;211.71515176232893;769.8732791357415;769.8732791357415;769.8732791357415;498.0973611799672;1771.0128397509945;498.0973611799672;2833.6205436015916
03/01/2051 14:00;3775.4420995759124;259.561644345844;943.8605248939781;943.8605248939781;943.8605248939781;610.6647022473638;2171.2522746572936;610.6647022473638;3474.0036394516706
03/01/2051 15:00;4045.7060784122996;278.1422928908456;1011.4265196030749;1011.4265196030749;1011.4265196030749;654.3789661167128;2326.680768414979;654.3789661167128;3722.6892294639665
03/01/2051 16:00;4263.08494485081;293.08708995849315;1065.7712362127024;1065.7712362127024;1065.7712362127024;689.5392459587619;2451.6950967422645;689.5392459587619;3922.712154787623
03/01/2051 17:00;4111.401835120689;282.6588761645474;1027.8504587801722;1027.8504587801722;1027.8504587801722;665.00502755565;2364.462320197867;665.00502755565;3783.1397123165875
03/01/2051 18:00;3409.7806084486574;234.4224168308452;852.4451521121644;852.4451521121644;852.4451521121644;551.5202206970748;1960.9607847007105;551.5202206970748;3137.537255521137
03/01/2051 19:00;2991.2574471379075;205.64894949073116;747.8143617844769;747.8143617844769;747.8143617844769;483.82554681658723;1720.2686109034214;483.82554681658723;2752.4297774454744
03/01/2051 20:00;2331.774007604391;160.30946302280188;582.9435019010978;582.9435019010978;582.9435019010978;377.15638129421325;1341.0004668238694;377.15638129421325;2145.6007469181914
03/01/2051 21:00;1623.084967867458;111.58709154088776;405.7712419668645;405.7712419668645;405.7712419668645;262.5283801164077;933.434240413894;262.5283801164077;1493.4947846622306
03/01/2051 22:00;904.4481246656694;62.180808570764775;226.11203116641735;226.11203116641735;226.11203116641735;146.29135613262034;520.1470440270946;146.29135613262034;832.2352704433514
03/01/2051 23:00;396.2112089804334;27.2395206174048;99.05280224510835;99.05280224510835;99.05280224510835;64.08579275690188;227.86059646898448;64.08579275690188;364.5769543503752
04/01/2051 00:00;354.05321022888774;24.341158203236034;88.51330255722193;88.51330255722193;88.51330255722193;57.266882262194734;203.6155813766924;57.266882262194734;325.78493020270787
04/01/2051 01:00;453.2222205070753;31.15902765986143;113.30555512676882;113.30555512676882;113.30555512676882;73.30712669886552;260.64756159596624;73.30712669886552;417.0360985535461
04/01/2051 02:00;413.679807978851;28.440486798546008;103.41995199471275;103.41995199471275;103.41995199471275;66.9112782297808;237.90676703922065;66.9112782297808;380.6508272627531
04/01/2051 03:00;532.0785814576603;36.58040247521415;133.01964536441508;133.01964536441508;133.01964536441508;86.06187035805414;305.9977612730814;86.06187035805414;489.5964180369303
04/01/2051 04:00;638.1052536178702;43.86973618622857;159.52631340446754;159.52631340446754;159.52631340446754;103.21131788693195;366.9735747090914;103.21131788693195;587.1577195345462
04/01/2051 05:00;617.1707656081987;42.430490135563666;154.29269140204968;154.29269140204968;154.29269140204968;99.825236853253;354.9341754782329;99.825236853253;567.8946807651727
04/01/2051 06:00;550.562283960455;37.851157022281285;137.64057099011376;137.64057099011376;137.64057099011376;89.0515453120326;316.6277166650048;89.0515453120326;506.6043466640078
04/01/2051 07:00;13.282104573354381;0.9131446894181138;3.3205261433385953;3.3205261433385953;3.3205261433385953;2.1483344786076537;7.638522590604991;2.1483344786076537;12.221636144967988
04/01/2051 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 14:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 18:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 19:00;944.4661102965221;64.93204508288589;236.11652757413052;236.11652757413052;236.11652757413052;152.76412690628655;543.1613401112411;152.76412690628655;869.0581441779858
04/01/2051 20:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 21:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 22:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
04/01/2051 23:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 00:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 01:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 02:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 03:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 04:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 05:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 06:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 07:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 08:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 09:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 10:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 11:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 12:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 13:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 14:00;0.22434078142946243;0.015423428723275543;0.05608519535736561;0.05608519535736561;0.05608519535736561;0.03628634551406634;0.129018117383347;0.03628634551406634;0.20642898781335522
05/01/2051 15:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 16:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
05/01/2051 17:00;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
