Timestep;a_0;a_1;a_2;a_3;a_4;a_5;a_6;a_7;a_8;a_9;a_10;a_11;a_12;a_13;a_14;a_15;a_16;a_17;a_18;a_19;a_20;a_21;a_22;a_23;a_24;a_25;a_26;a_27;a_28;a_29;a_30;a_31;a_32;a_33;a_34;a_35;a_36;b
74;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;-0.09953168710587969;3.531760508336668e8
74;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;-30.339482936430088;1.5722503144552329e9
74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.51777305315913e9
74;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;-0.9361915299924245;1.524992965963623e9
74;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;-0.04870853172200085;1.5099198538623626e9
74;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;-32.208478003479854;1.5763314289552355e9
74;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;-18.269843883096915;1.5597303799332335e9
74;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;-578.2890676008445;1.5740871045551133e9
74;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;-30.35350262726629;1.5551968645769985e9
74;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;-28.49859663582385;1.5735016012129288e9
74;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;-10.55459918652827;1.547179690620307e9
74;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;-18.14038029095571;1.559837636942887e9
75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.819633783998799e8
75;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-1351.9678301482004;-6.95864837657165e8
75;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;-31.902144606581764;1.3310362427737868e8
75;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;-846.5347186977036;9.589669771044601e8
75;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;-1.99285583970487;9.271650293733349e8
75;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;-32.27701187063743;9.634942026691015e8
75;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;-28.06321787919354;9.492030700109413e8
75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.312688026556231e8
75;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;-30.48409355902716;9.634137436507059e8
75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.261884919918804e8
75;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;-14.023869912859903;9.500515458601797e8
75;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;-20.86374919735089;9.569056891956819e8
75;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;-843.8042234690292;8.906961384042717e8
75;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;-29.19060402004498;9.631903280089256e8
75;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;-31.900971868405783;9.631670382595637e8
75;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;-30.994528879898187;9.63933442903502e8
75;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;-19.424409705307767;9.558511462111549e8
75;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;-30.304896211239253;9.263759564427042e8
75;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;-844.4259347549686;9.655176916669276e8
75;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;-0.28372500154621977;9.179127916190633e8
75;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;-29.96287990337005;9.549281316867069e8
75;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;-10.20392626972834;9.358653459541329e8
75;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;-1.5769682758770893;9.344456831698066e8
75;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;-0.16552085776417635;9.06321661723801e8
75;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;-842.1816735948171;9.636310257389781e8
75;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;-21.96532544372533;9.589209534770943e8
75;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;-31.22184551764317;9.59080201514274e8
75;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;-31.209731630118807;9.612548595154384e8
75;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;-30.82558781212349;9.637336810660388e8
