Timestep,a_0,a_1,b
58,-19.506811893367249411,-33.420922778428732158,9028073667.862827301
58,-30.901646159009029446,-33.079754191709454858,9218418276.3581962585
58,-32.56790746453565788,-30.090190342256523337,9225109095.9062480927
58,-14.32430673951452782,-30.423014812603355495,8955019331.5282058716
58,-29.377620007293945292,-30.133965124636553412,9201601848.5872688293
58,-31.260664324697565064,-31.247471106346889513,9252631362.7440185547
58,-15.188496374622797447,-29.727367759267060876,8974129420.5716495514
58,-14.624648122798546979,-31.247393672163049416,8990722263.1884250641
58,-25.70544347858242773,-29.963312724308192259,9149411984.1142501831
58,-28.685597399426946197,-28.65879713270460627,9176205360.2512149811
58,-25.746536327946387246,-31.244987951345574828,9171258192.7374019623
58,-28.514360629139932968,-31.244846940444165995,9214706883.826461792
58,-28.475621621886457291,-31.064719308949843679,9212273645.3604049683
58,-30.134894704304315383,-31.011088017474595091,9235613713.4857234955
58,-14.812670275529876918,-25.120688477231514213,8909842382.8779449463
58,-31.159379038761699121,-16.875899640961730341,9039794701.0987892151
58,-30.638260222297272861,-27.883019708006820281,9202629538.1766815186
58,-31.245995109887328312,-29.922196964804602004,9241486150.246339798
59,-18.139490322793218269,0,7535799382.0821866989
59,-51.984433140838973486,-48.88806295958102055,7988859235.4315404892
59,-24.802365074148074342,-47.837834113298420391,8294762053.8693008423
59,-45.87757657968746372,-2.4997481532349365985,7828057307.0370483398
59,-30.448600295346167854,-0.1052950835955468456,8067645919.2127857208
59,-30.756834373853195075,-31.240194757473343401,8255351686.4742240906
59,-41.092399383295294513,-34.755861784105860579,8744236082.3862895966
59,-15.224459551812245195,-20.817960616735330603,8203856628.9283638
59,-13.497207260894537484,-32.181617613400035793,8389393178.635597229
59,-32.956238266403495629,-0.13428796391934005872,8226739107.438952446
59,-32.653426471401864717,-0.12450426067881235903,8419853907.2174568176
59,-32.374689518440398217,-22.787319674890905929,8803231895.4894657135
59,-16.123805730331156383,-25.26750451527819763,8563432690.3083496094
59,-20.130713322607924454,-33.420922778428732158,8724634702.6556491852
59,-30.901646159009029446,-33.079754191709454858,8891745044.7292633057
59,-32.56790746453565788,-30.090190342256523337,8902735624.6028728485
59,-23.380609446853540589,-30.473183733425582176,8781689987.9814758301
59,-30.98072639899420011,-30.092847717510608163,8898028645.991481781
59,-31.260664324697565064,-31.247471106346889513,8925620965.0540390015
59,-16.194550230359059384,-22.722095483173159636,8555592677.7515411377
59,-16.622948931685868956,-31.24721149099060824,8698025900.1630592346
59,-26.211698309801299445,-27.639682380108229864,8796115521.6396446228
59,-27.771971205848018371,-23.427955133504610785,8761148593.9997406006
59,-27.147152201924718895,-31.241583761465257396,8866564779.1624469757
59,-28.998442248009148159,-31.243054201894302935,8895189189.3959789276
59,-30.36973074813444029,-30.895103557219865564,8910477946.8207969666
59,-30.810190355265643092,-30.977000683421454852,8917462762.8418960571
59,-27.200677001069003325,-25.120688477231524871,8788770343.5409412384
59,-31.159379038761699121,-16.875899640961726789,8727096544.5720825195
59,-30.638260222297255098,-27.883019708006802517,8879001859.8991641998
59,-31.245995109887328312,-29.922196964804602004,8915592549.0280017853
60,-18.139490322793218269,0,7238783476.7685909271
60,-51.984433140838973486,-48.888062959581006339,7700527934.3924779892
60,-24.802365074148095658,-47.837834113298420391,7957045919.6207742691
60,-45.87757657968746372,-2.4997481532349365985,7551155651.4510622025
60,-30.448600295346167854,-0.1052950835955468456,7753695647.2164754868
60,-42.219432440684620644,-32.709243246127023497,7975345340.0962591171
60,-41.092399383295294513,-34.755861784105860579,8424694466.2831726074
60,-19.818644283116544358,-19.589206888223660741,7936472676.2984390259
60,-15.571456127308684003,-32.080410071240613945,8096105864.4180603027
60,-32.956238266403495629,-0.13428796391934005872,7916985919.4422178268
60,-32.653426471401864717,-0.12450426067881235903,8109282099.9665632248
60,-32.374689518440398217,-22.787319674890905929,8467902030.4823350906
60,-21.238440858160359426,-27.602452374318410477,8313560399.5954971313
60,-20.927968614694982818,-33.420922778428732158,8402665608.7408418655
60,-30.901646159009029446,-33.079754191709454858,8545287349.7048950195
60,-32.56790746453565788,-30.090190342256523337,8560560297.7563381195
60,-27.956765476639095169,-30.477088292976674211,8507847436.4143714905
60,-31.181776431336501787,-30.067301229937438478,8554712555.677283287
60,-31.260664324697565064,-31.247471106346889513,8578829573.8258342743
60,-22.11077831170198138,-22.656419534563539742,8314467257.4692754745
60,-22.825966962052021358,-31.246723856236954475,8451844292.2360105515
60,-21.823207850323328216,-22.424126691087501229,8308984998.0668458939
60,-21.385975037581061997,-0.55348864339379744148,8009042743.9502897263
60,-22.267940721414767324,-31.221236452620853896,8443142025.1694784164
60,-27.722085943267813946,-31.238603881322752898,8529897690.4518070221
60,-28.857034872630176636,-28.910666417382948623,8521971320.2539625168
60,-27.95020355489811692,-29.259827457114852223,8514118195.6402902603
60,-28.854897743966692047,-24.950108632588552382,8470863941.7628917694
60,-31.159379038761699121,-16.875899640961716131,8394900167.8179607391
60,-30.638260222297230229,-27.883019708006781201,8535657739.8829545975
60,-31.245995109887328312,-29.922196964804602004,8569949701.0642967224
61,-18.139490322793218269,0,6923401687.4368400574
61,-51.984433140838973486,-48.888062959580963707,7386063793.7777442932
61,-25.473313457863504539,-47.837834113298420391,7607202632.8141613007
61,-45.87757657968746372,-2.4997481532349365985,7249346753.7877588272
61,-30.448600295346167854,-0.1052950835955468456,7418123479.4723453522
61,-42.219432440684620644,-32.709243246127023497,7634491035.5602502823
61,-41.092399383295294513,-34.755861784105860579,8081192247.3437566757
61,-18.618169856393429029,-15.337287671375730014,7516795999.4484243393
61,-14.440581591746656898,-31.789191971153410776,7733973236.1311120987
61,-32.956238266403495629,-0.13428796391934005872,7584974779.8037176132
61,-32.653426471401864717,-0.12450426067881235903,7776520555.6366090775
61,-32.374689518440398217,-22.787319674890905929,8110526690.3487224579
61,-20.717148522536966482,-31.252723528541785925,7948728244.6539735794
61,-26.741371238970970126,-33.420922778428732158,8128854669.0530118942
61,-30.901646159009029446,-33.079754191709447753,8177053433.092259407
61,-32.56790746453565788,-30.090190342256523337,8196242544.6781539917
61,-30.260212703610843477,-30.369320924129258543,8173053094.180644989
61,-31.181776431336515998,-30.067301229937420715,8187145738.8521203995
61,-31.260664324697565064,-31.247471106346889513,8210156983.8584833145
61,-21.378741325128007844,-22.505391272090623289,7942736198.8856554031
61,-21.37874130344084378,-31.244859603222323585,8060320379.9534835815
61,-24.085856082796166078,-22.189654705881086016,7985099668.5705471039
61,-27.54528786790252326,-0.55348864339379744148,7770907707.2691688538
61,-25.046181752810163346,-31.169262806751152795,8118694984.9825792313
61,-27.647083225160454134,-31.236595088493775307,8159972641.0390253067
61,-29.715671669229102747,-28.705908011069947605,8166160292.4865484238
61,-30.19213989569018608,-28.715694118211278152,8174174340.1415395737
61,-28.475776554079132552,-16.717790514347505848,8000655670.594877243
61,-31.233923552225117959,-16.880291561145455148,8041776606.5195960999
61,-30.650652453591856528,-27.859889863278858968,8170562288.5695571899
61,-31.245995109887328312,-29.922196964804602004,8202480008.3674383163
62,-18.139490322793218269,0,6609627684.3782072067
62,-51.984433140838973486,-48.88806295958092818,7072326328.6899909973
62,-30.286747685037422428,-47.837834113298420391,7313078737.092997551
62,-45.87757657968746372,-2.4997481532349365985,6948571976.7158813477
62,-30.448600295346167854,-0.1052950835955468456,7084794948.593993187
62,-42.219432440684620644,-32.709243246127023497,7295142992.6918554306
62,-41.092399383295294513,-34.755861784105860579,7739288119.935461998
62,-16.181222646934102727,-8.0141351733881105446,7046535700.5857849121
62,-15.184123290997122879,-31.512724191168494769,7401870178.6749544144
62,-32.956238266403495629,-0.13428796391934005872,7255076557.8764104843
62,-32.653426471401864717,-0.12450426067881235903,7445897519.7991485596
62,-32.374689518440398217,-22.787319674890905929,7755432263.5490760803
62,-19.997795624110811019,-31.286588764162654996,7574128928.3118467331
62,-29.84709711288656564,-33.420922778428732158,7807586943.7988023758
62,-32.638485104412289672,-32.517850607859031697,7814748349.7225990295
62,-32.56790746453565788,-30.090190342256523337,7834254266.2459802628
62,-30.616960515037277446,-30.3872837156173361,7812697335.4256563187
62,-31.160067644139850529,-30.066942753821834344,7821789456.1739559174
62,-31.260664324697565064,-31.247471106346864644,7843938431.190568924
62,-20.443328909471730981,-21.902737763883770583,7557097507.3309841156
62,-20.886670949182278179,-31.236799178183510151,7678902111.906167984
62,-29.16049187482847671,-22.096081274689066021,7702662867.1353216171
62,-30.818702319661142042,-0.55348864339379744148,7482646601.9643507004
62,-26.844678115431371168,-19.526634882253691927,7648579414.7908792496
62,-27.409221337081042691,-31.094750295577895827,7783228441.9549713135
62,-30.631161281815479924,-28.705908011069947605,7815096236.6801204681
62,-31.239069322761885417,-28.718393733974430404,7824272262.4156103134
62,-31.315115836868429255,-16.708906287128300505,7688645942.0958042145
62,-31.233557007065360978,-16.881065285433702883,7690078913.9413671494
62,-31.240848565079907928,-27.662091336210789194,7813054714.2571926117
62,-31.245995109887328312,-29.922196964804602004,7837448429.7373962402
63,-18.139490322793218269,0,6247839725.2504777908
63,-51.984433140838973486,-48.802052676768219897,6698998594.1736459732
63,-30.286747685037422428,-47.837834113298420391,6891639186.3331880569
63,-45.87757657968746372,-2.4997481532349365985,6587762946.9676961899
63,-30.448600295346167854,-0.1052950835955468456,6692760942.8208971024
63,-42.219432440684620644,-32.709243246127023497,6896364872.4785251617
63,-41.092399383295294513,-34.755861784105860579,7338039700.524939537
63,-12.280452739976897902,-0.66907353674648317732,6530028484.8069200516
63,-15.221556452372887236,-31.289249846412815259,7014734372.0574522018
63,-32.95623826640350984,-0.13428796391934005872,6865692314.0633459091
63,-32.653426471401864717,-0.12450426067881235903,7055813748.3321180344
63,-32.374689518440398217,-22.787319674890905929,7341303114.921172142
63,-23.921509540960855134,-31.244976721053927093,7222838518.3593969345
63,-29.847097112886583403,-33.420922778428732158,7385088045.5081014633
63,-32.677295786239007214,-32.505294543712835775,7393046864.6430091858
63,-32.56790746453565788,-30.090190342256523337,7413291199.8658056259
63,-29.812119450737807114,-30.509846221416651701,7378671951.7785396576
63,-30.909806606847418209,-30.062810205848748524,7395021315.4060354233
63,-31.260664324697565064,-31.243230429019877903,7418881936.0112514496
63,-24.382687539862114789,-19.425863564202622058,7176826529.3743038177
63,-24.453624926022119013,-31.171769657365629769,7312129966.0184736252
63,-28.856857025883417833,-21.735392554813095956,7280478194.9848842621
63,-30.818702319661131384,-0.55348864339379744148,7089531709.6128845215
63,-29.872964233614307972,-19.526634882253699033,7284630280.0162124634
63,-29.183977045748093815,-30.779806547773844727,7385588270.5974407196
63,-31.235603178137491653,-28.705908011069947605,7401402160.1103916168
63,-31.240025506494379925,-28.721838092598627412,7401571351.0987491608
63,-31.402719497087755229,-16.676252208566936019,7279318724.5682249069
63,-31.110156002336680103,-17.030472754332897978,7279365842.9060811996
63,-31.240848565079918586,-27.662091336210806958,7391337107.8557262421
63,-31.245995109887328312,-29.922196964804602004,7413571718.930560112
64,-18.139490322793218269,0,5860763994.2510356903
64,-51.984433140838973486,-48.713653219432949015,6292663347.03424263
64,-30.286747685037422428,-47.837834113298420391,6441544247.6282749176
64,-45.87757657968746372,-2.4997481532349365985,6193351302.7008314133
64,-30.448600295346167854,-0.1052950835955468456,6270149304.0233621597
64,-42.219432440684620644,-32.709243246127023497,6465791732.9572839737
64,-41.092399383295294513,-34.755861784105860579,6905286488.8129348755
64,-12.308295071761621742,-0.13434800156151160966,6154113767.0641717911
64,-16.481361722879192655,-31.248526436038442711,6621857022.4156446457
64,-32.956238266403524051,-0.1342879639193400032,6445036935.1717014313
64,-32.653426471401864717,-0.12450426067881235903,6634524259.0600585938
64,-32.374689518440398217,-22.787319674890905929,6896917081.8745336533
64,-22.310906791144823558,-31.258177412772649717,6752819404.3700838089
64,-29.84709711288660472,-33.420922778428732158,6933534552.4007949829
64,-36.622976750376651012,-31.219442411275764471,6949992559.5722818375
64,-32.56790746453565788,-30.090190342256523337,6962282363.8131113052
64,-28.794558009540910604,-30.913928560609097218,6911538237.6378898621
64,-29.650361169310212262,-30.042013046425044109,6925066274.9244165421
64,-31.260664324697565064,-31.240199218461551567,6964120053.8891105652
64,-23.397848318676224721,-10.528712358606675537,6616034608.4664916992
64,-23.337814055111934408,-30.551757366541473004,6837413553.5010976791
64,-27.336489653056663229,-20.498872071140201712,6800892966.9842405319
64,-30.818702319661124278,-0.55348864339379744148,6665712452.4127035141
64,-30.776410256972823731,-19.526634882253713243,6854977303.6450576782
64,-28.235305154770919955,-29.941732101334309846,6913712278.1637067795
64,-31.235603178137491653,-28.705908011069947605,6948901683.7216205597
64,-31.378916833343517112,-29.222151498066274655,6953545312.9700136185
64,-31.434095130391803252,-16.676252208566939572,6839388658.470621109
64,-28.536617732959399518,-19.844582108153471012,6826984901.9718980789
64,-31.241005378333777998,-27.630885956894537969,6939527264.3014850616
64,-31.245995109887328312,-29.922196964804602004,6959946691.5731134415
65,-18.139490322793218269,0,5537611628.9489431381
65,-51.984433140838973486,-48.713653219432963226,5957169105.9472293854
65,-30.286747685037422428,-47.837834113298420391,6067869173.7910633087
65,-45.87757657968746372,-2.4997481532349365985,5869607459.8013353348
65,-30.448600295346167854,-0.1052950835955468456,5922040700.7655582428
65,-42.219432440684634855,-32.709243246127023497,6108579914.3526248932
65,-41.092399383295294513,-34.755861784105860579,6546295723.5865697861
65,-12.758436026704361055,-0.13434800156151160966,5850001706.4635858536
65,-18.741024328683934641,-31.248526436038442711,6304402574.3826780319
65,-33.003894609576711616,-0.13428782226162672142,6099430873.424082756
65,-32.653426471401864717,-0.12450426067881235903,6287829366.945763588
65,-32.374689518440398217,-22.787319674890905929,6528131186.6017627716
65,-20.826556677014682606,-31.287037553592305983,6360216912.8191986084
65,-30.277949020574350669,-33.420922778428732158,6563269793.6187448502
65,-36.631143623690299194,-31.131116233291052708,6581883713.4604244232
65,-32.56790746453565788,-30.090190342256523337,6587338917.189166069
65,-21.026917370751604608,-30.388494451358347703,6410544035.3412656784
65,-27.275632432866785848,-29.990897671936796343,6515678766.3362913132
65,-31.260664324697565064,-31.239950211839918381,6585869058.5388393402
65,-20.940024699687228349,-4.2286358081429984423,6152648331.3376398087
65,-26.66565958990500107,-29.941732780518130141,6513284937.2313919067
65,-28.712690336186863505,-19.696844494193687325,6447485600.3651208878
65,-31.340101827935402667,-0.55348864339379744148,6323631030.199962616
65,-30.767138558604155918,-19.838708537587638858,6490373985.8088226318
65,-30.271212097499326177,-29.941731965558325612,6568048404.1182918549
65,-31.235603178137491653,-28.705908011069961816,6572692446.1518630981
65,-31.815197589295941327,-30.793719109250659471,6590214650.6168012619
65,-31.434095130391781936,-16.676252208566946678,6474518799.1772346497
65,-28.738645065304403659,-21.224810210944848876,6474251744.7784032822
65,-31.286733956865170114,-18.531032445156046862,6490269821.8868494034
65,-31.245995109887328312,-29.922196964804612662,6582717357.398724556
66,-18.139490322793218269,0,5174180689.5513601303
66,-51.984433140838959275,-48.713653219432991648,5570346931.205327034
66,-30.286747685037422428,-47.837834113298420391,5648319851.0406990051
66,-45.877576579687477931,-2.4997481532349365985,5494136126.2359809875
66,-30.448600295346167854,-0.1052950835955468456,5526071517.8043165207
66,-42.219432440684656171,-32.709243246127023497,5701536288.6130170822
66,-41.092399383295294513,-34.755861784105860579,6137773623.8349399567
66,-15.014325451033746717,-0.13434800156151160966,5530764174.5533561707
66,-26.04776811451431584,-31.248526436038442711,6005978765.6894884109
66,-47.859387974844374014,-0.13423812717541935835,5844700435.3159828186
66,-32.653426471401864717,-0.12450426067881235903,5892315931.8431415558
66,-32.374689518440398217,-22.787319674890905929,6111538745.1432733536
66,-25.851070106419626882,-31.412438215028771538,6018848520.2164115906
66,-30.774131755353081985,-33.420922778428732158,6146087351.9570245743
66,-36.631143623690270772,-31.072118260979621596,6165199374.7918148041
66,-32.56790746453565788,-30.090190342256523337,6164760025.2508563995
66,-26.577496366214639067,-30.898945422156099738,6074481619.3006448746
66,-29.237910277292872507,-29.961646790305568544,6122948441.7179803848
66,-31.260664324697561511,-31.237766915175889437,6160488981.1658582687
66,-26.032389792794823791,-2.8133067115540768555,5817856807.5257987976
66,-30.749500716116177301,-29.941732780518137247,6151144358.3945159912
66,-29.584222423273899949,-18.101009931374132833,6031096861.5301427841
66,-31.924014432465806834,-0.55348864339379744148,5934596190.2069749832
66,-31.329957808259607077,-18.469630059547050394,6071824937.4605560303
66,-30.74950057380193158,-29.941731965558304296,6151144483.2411994934
66,-31.234731698807536304,-28.754195540074622528,6149636657.1886348724
66,-31.815197589295941327,-30.793719109250648813,6165987566.4104604721
66,-31.431036642267805803,-16.776904052004780965,6062727973.492266655
66,-30.625762435903101988,-21.488255323810424358,6087016906.6496067047
66,-31.290559396268484704,-17.778986430416022557,6070260817.7519197464
66,-31.245995109887331864,-29.922196964804619768,6158330092.676733017
67,-18.139490322793218269,0,4772394219.0070934296
67,-51.650044781312537623,-48.454559846325942374,5125041880.0670042038
67,-30.286747685037422428,-47.837834113298420391,5179216904.4203014374
67,-45.877576579687513458,-2.4997481532349365985,5061508132.0965042114
67,-30.448600295346167854,-0.1052950835955468456,5078973664.2725086212
67,-42.208446816836492133,-32.709243246127023497,5239457173.2013511658
67,-41.092399383295294513,-34.755861784105860579,5674717090.5788555145
67,-15.621383840623146,-0.13434800156151160966,5148088089.3677110672
67,-30.388316850089221788,-31.248526436038424947,5601448259.3841657639
67,-47.859387974844388225,-0.13423812717541935835,5416846944.5322408676
67,-32.653426471401864717,-0.12450426067881235903,5444463010.8723678589
67,-32.374689518440398217,-22.787319674890905929,5643422909.3301591873
67,-21.718165982176060425,-32.831547902887869839,5493829169.6953907013
67,-30.774131755353081985,-33.420922778428732158,5671628462.8742437363
67,-36.426279018103720375,-31.045882780625341013,5695271959.3404998779
67,-32.56790746453565788,-30.090190342256523337,5690733044.2226161957
67,-22.94522351787531278,-30.585076242810810498,5545301209.4880027771
67,-29.28850342051192257,-29.944408482119794002,5653804473.0697603226
67,-31.264544631797296148,-31.170128739098984738,5684149051.4775257111
67,-22.005628310677568749,-1.8441303992434960879,5306045531.9586925507
67,-31.241530790231543335,-29.941657193220887478,5682974380.5572624207
67,-26.446234888284447351,-11.349030976280907623,5471239030.7301397324
67,-31.924014432465806834,-0.55348864339379744148,5485522040.8509273529
67,-31.352113854101091306,-15.200243176901846454,5583594731.4362096786
67,-30.291591755745422176,-29.942107328215080031,5668925409.2470788956
67,-31.151029181818461922,-21.288303079181346789,5624077974.3981990814
67,-31.826804169380892517,-30.864532420987522698,5690891847.9379777908
67,-31.424021582814280151,-17.007762776056253529,5600240662.0051898956
67,-29.715145370201980768,-22.191936528336672296,5610969921.1687726974
67,-31.292697201040120092,-17.248654901653498683,5601677297.3312711716
67,-31.282825747047652953,-29.761650080370504412,5682467713.7724933624
68,-18.139490322793207611,0,4401271553.4024524689
68,-51.65004478131249499,-48.365796375909617666,4719092340.4355621338
68,-30.286747685037422428,-47.837834113298420391,4752306963.2906723022
68,-45.877576579687527669,-2.4997481532349365985,4667461162.8791437149
68,-30.448600295346167854,-0.1052950835955468456,4672386787.078962326
68,-42.158507193347517727,-32.709243246127023497,4817693453.8738765717
68,-41.092399383295294513,-34.755861784105860579,5252289715.6470899582
68,-18.197819438198109765,-0.13434800156151160966,4817376588.7384252548
68,-32.34508291369505173,-31.248526436038392973,5197385112.2743825912
68,-47.859387974844416647,-0.13423812717541935835,5027192794.4185905457
68,-32.653426471401864717,-0.12450426067881235903,5037331811.0687036514
68,-32.374689518440398217,-22.787319674890905929,5216877423.9092817307
68,-22.930057639327706909,-34.510804730311150479,5094651552.8543424606
68,-30.774131755353081985,-33.420922778428732158,5239153584.4975824356
68,-36.215723622427738349,-31.045882780625341013,5266397526.5027694702
68,-32.56790746453565788,-30.090190342256523337,5258590850.242442131
68,-30.588334394739678856,-30.679534919615012001,5233390411.0887145996
68,-31.234688197220318528,-29.944408482119794002,5249569638.3281545639
68,-31.934078964315855131,-31.874165580597210834,5257295629.3055534363
68,-26.011635785409520594,-1.7662616578340792906,4969681485.0637512207
68,-31.241530790231557546,-29.941657193220908795,5249659746.8759222031
68,-22.832710938197362083,-0.30372012124720854098,4929740826.6468753815
68,-31.924014432465806834,-0.55348864339379744148,5077315013.9376144409
68,-31.339900423298523435,-12.384236374601403696,5144516645.8101892471
68,-31.238961944713103946,-29.942229438445682632,5249633274.8265762329
68,-31.03687200593390827,-17.986656816260310876,5176521052.7287855148
68,-31.784455409657748959,-30.908780539772170215,5257339758.8450279236
68,-31.395248069214392928,-17.9546708785668514,5183020790.0426988602
68,-31.054981947164577605,-22.442386503118576968,5205551158.5532989502
68,-31.344115276737593234,-16.125244938335349332,5172623800.6841592789
68,-31.480907931357002383,-28.929197648133836651,5247505186.8768033981
69,-17.818960055595397307,0,4006826441.7219395638
69,-51.650044781312466569,-48.076009751903484357,4285803549.9569187164
69,-30.286747685037422428,-47.837834113298420391,4300152403.3137197495
69,-45.877576579687556091,-2.4997481532349365985,4244925841.8973383904
69,-30.448600295346167854,-0.1052950835955468456,4238878714.5145850182
69,-41.551176446390741148,-32.709243246127023497,4367907720.1035356522
69,-41.092399383295308724,-34.755861784105860579,4802609969.950003624
69,-22.94518127082729464,-0.13434800156151160966,4483085004.5299530029
69,-32.345975159584831715,-31.251479817773287095,4737795661.8967123032
69,-47.859387974844430858,-0.13423812717541935835,4608862080.0404691696
69,-32.653426471401864717,-0.12450426067881237291,4602633281.8707790375
69,-32.374689518440398217,-22.787319674890905929,4763637372.5164880753
69,-31.99673516776280735,-34.510804730311150479,4779373627.166973114
69,-30.774131755353081985,-33.420922778428732158,4780745215.2290506363
69,-36.215723622427738349,-31.045882780625341013,4810541080.0170278549
69,-32.56790746453565788,-30.090190342256523337,4799915505.9665775299
69,-30.580124813034839093,-30.645866670951409816,4773965565.2328357697
69,-31.234688197220339845,-29.944408482119776238,4790090059.0132923126
69,-31.934078964315837368,-31.801230412954154758,4797534870.489528656
69,-24.276593990915216636,-0.28852684928761740402,4515180992.8085422516
69,-31.32265491784966116,-29.909038577532268022,4791030403.9003992081
69,-31.067185295195372419,-0.30458830821632815189,4625025157.7048854828
69,-31.924014432465806834,-0.55348864339379744148,4641752949.1449604034
69,-31.049608807568059632,-5.8835178939186452141,4658793204.0070085526
69,-31.298833581873175547,-29.911702854356981618,4790830262.1521596909
69,-30.922998091216015837,-15.413043734458327094,4711587534.389749527
69,-31.79728320109683537,-30.936551149834382812,4797726614.2836847305
69,-31.305156685540872274,-20.919489925455849288,4747651991.80859375
69,-29.802524891383633587,-23.8693891065671977,4740298010.718255043
69,-31.365821847687406887,-13.454033896896385514,4710034683.0905418396
69,-31.530169179549599079,-28.663375290665598527,4788293839.6955032349
70,-17.56242056844040178,0,3565269804.8544597626
70,-51.306375065434650651,-47.790977518356626774,3800619405.3020267487
70,-30.286747685037422428,-47.837834113298420391,3799526326.2568626404
70,-43.678209374664298537,-2.4997481532349365985,3765104434.3195414543
70,-30.448600295346167854,-0.10529508359554683172,3752819389.4022111893
70,-40.926981971784599068,-32.709243246127023497,3865346754.6486907005
70,-41.092399383295344251,-34.755861784105860579,4301595322.5432853699
70,-28.210177735395600251,-0.13434800156151160966,4088549250.8620705605
70,-32.349022253766804624,-31.274405706445374875,4227931275.8392510414
70,-45.900240332870495763,-0.13423812717541935835,4133206954.3462023735
70,-40.119039951117798637,-0.10796465891643958201,4154891284.1256809235
70,-32.374689518440398217,-22.787319674890902377,4259369933.5437994003
70,-32.088385507341655511,-34.510804730311171795,4271812285.7438044548
70,-30.774131755353081985,-33.420922778428732158,4272488616.5226416588
70,-36.097126592233308884,-31.045882780625341013,4303309264.4709730148
70,-32.56790746453565788,-30.090190342256523337,4290781985.7811703682
70,-30.342644853537336758,-30.406280643395412255,4260773636.9375109673
70,-31.2325384236390029,-29.944173413516104176,4280380544.6834521294
70,-31.935273686944565696,-31.854453838127263055,4287546104.3876781464
70,-30.641750826640112848,-0.28852684928761762606,4130179530.111905098
70,-31.677884235015245196,-29.770540915094500178,4284719452.285636425
70,-31.104723630656124556,-0.30600549576886154624,4137348197.5621571541
70,-31.924014432465806834,-0.55348864339379744148,4153262488.1211123466
70,-23.950466948480958251,-0.44540190781520788699,4027095918.5699062347
70,-31.398165543681692213,-29.859380597278097014,4282207630.3485598564
70,-30.099016220153011147,-14.720904503074532244,4199057568.3072199821
70,-31.765808077881164451,-31.187310242796208115,4287729473.6806030273
70,-31.20744633015067393,-23.473582150000858348,4254607610.6864914894
70,-31.228918177580055726,-25.332804437897831207,4262902032.5895347595
70,-31.822410267879828183,-10.470141038809437362,4203945326.140914917
70,-31.553261075010460956,-28.279083142964068998,4278372228.8142209053
71,-17.225860191828680001,0,3066649094.6413106918
71,-50.953158330246395735,-47.610281471962899502,3246323975.4218754768
71,-30.286747685037422428,-47.837834113298420391,3231406315.5261683464
71,-42.471847627659123248,-2.4997481532349374866,3215332687.943295002
71,-30.448600295346160749,-0.10529508359554676233,3198836736.9957756996
71,-40.777114574509617739,-32.709243246127023497,3294272751.2532520294
71,-41.092399383295351356,-34.755861784105860579,3731680579.3969860077
71,-29.489639361345105328,-0.13434800156151160966,3557846058.0896730423
71,-32.365257104512643593,-31.451211055038427844,3649913157.3389468193
71,-44.864694305720256295,-0.13423812717541935835,3587675097.1056952477
71,-40.119039951117770215,-0.10796465891643955426,3604923206.9012799263
71,-32.374689518440412428,-22.787319674890884613,3686650588.5503573418
71,-32.088385507341669722,-34.467366337970986478,3694311694.003221035
71,-30.774131755353071327,-33.420922778428732158,3696143398.6941995621
71,-36.0971265922333302,-31.045882780625341013,3727572819.5345187187
71,-32.567907464535636564,-30.090190342256523337,3713079290.1975870132
71,-30.968264062025774308,-25.005694130971622968,3679472123.3096623421
71,-31.203576382662671307,-29.941006537436230417,3702060234.4561171532
71,-32.516295880362321213,-32.934109810068335378,3713662342.9428915977
71,-31.457627747092928416,-0.32864279884622632499,3584634941.6387462616
71,-31.627025764756922399,-29.75227523354239878,3706414316.5555353165
71,-29.420209738179611492,-0.1979510703712728803,3558224859.758081913
71,-31.924014432465789071,-0.55348864339379721944,3596195176.7803425789
71,-22.959001554035392445,-0.32948047619264103636,3457502100.0307221413
71,-31.680682634287201438,-29.822754953836977165,3706983218.5695419312
71,-30.962833771880170275,-15.794958664017308081,3649825689.713514328
71,-31.707647029127670635,-31.584422935112307584,3708903862.3757658005
71,-31.212072657269278153,-26.345626314122931433,3691302541.0335030556
71,-31.385698760812591246,-28.875140064516031657,3701693792.9021496773
71,-31.855631113403230614,-10.264347901618632974,3639283845.3995804787
71,-31.373854855553489074,-26.552543017817818338,3694467957.17314291
72,-16.879950915866658079,0,2538523575.283343792
72,-46.259323087362680837,-43.65603169025113317,2649682951.0742893219
72,-29.324663876358883385,-48.083145567716300661,2632359513.7626986504
72,-41.169777088705011181,-2.499748153234939263,2629758071.8198843002
72,-30.561410739552869131,-0.047162550380244340487,2614725383.4364895821
72,-39.269622448421635852,-32.709243246127023497,2687904806.3272914886
72,-41.092399383295365567,-34.755861784105846368,3130155051.6358790398
72,-29.489639361345105328,-0.13434800156151160966,2977931636.104780674
72,-32.187409377623026785,-32.356867088114235287,3040658900.1169996262
72,-40.213543119301760953,-0.13423812717541933059,3001443332.2429904938
72,-39.387896740427258635,-0.10796465891643947099,3020336668.2482953072
72,-32.374689518440426639,-22.787319674890873955,3084593542.2769899368
72,-32.163188121025690691,-33.526373860243282365,3088483734.9947385788
72,-30.774131755353064221,-33.420922778428732158,3091016453.6662716866
72,-35.927047831440219738,-30.934319874596958755,3120832440.6244444847
72,-32.462877183716088325,-30.063796934376533443,3105368839.3311133385
72,-30.647936455234756181,-23.921634354964041336,3070237342.182281971
72,-31.164497444454177355,-29.937196075050575672,3094940138.4349012375
